0,1,2,3,4,5,6,7,8,9,10,11,12,13,Class
-59.5734840344,-172.828569067,122.420236422,259.2428536,194.4321402,81.1770551678,-157.771534641,-75.9398258021,-81.1770551678,-54.9909083395,-102.12597263,-102.780626301,-61.5374450465,-34.6966445475,2
-96.8887432648,-136.822617178,85.104977192,242.221858162,238.948589808,119.146968069,-216.035711334,-60.8827913758,-85.104977192,-34.6966445475,-82.4863625092,-168.245993372,-49.7536789738,-64.1560597294,2
-119.146968069,-178.065798433,73.3212111193,282.155732075,248.768394869,123.074890093,-228.474131077,-72.0119037779,-81.1770551678,-15.711688097,-66.7746744122,-175.44718375,-36.0059518889,-65.4653670708,3
-128.312119459,-217.345018675,70.0479427658,354.167635853,278.882463722,120.45627541,-238.948589808,-71.3572501072,-83.1410161799,-18.3303027798,-42.552488596,-181.339066786,-28.8047615112,-63.5014060587,3
-127.002812117,-242.876511833,67.4293280829,381.663090023,287.392961441,120.45627541,-241.567204491,-72.0119037779,-80.5224014971,-20.9489174627,-45.1711032789,-185.26698881,-39.2792202425,-58.264176693,3
-132.240041483,-236.984628796,70.7025964365,384.281704706,293.284844477,131.585387812,-236.329975126,-66.1200207415,-85.7596308627,-15.711688097,-54.9909083395,-188.540257164,-41.2431812546,-58.9188303637,3
-132.240041483,-248.113741198,67.4293280829,378.389821669,293.939498148,125.693504776,-236.329975126,-68.7386354243,-80.5224014971,-15.711688097,-47.7897179617,-181.339066786,-36.6606055596,-58.264176693,3
-132.894695154,-244.185819174,73.3212111193,381.663090023,288.702268782,123.074890093,-238.948589808,-68.7386354243,-80.5224014971,-18.3303027798,-49.7536789738,-186.576296152,-41.2431812546,-69.393289095,3
-138.131924519,-257.933546259,75.9398258021,387.554973059,297.212766501,126.348158447,-238.948589808,-65.4653670708,-79.8677478264,-15.711688097,-40.5885275839,-186.576296152,-43.8617959374,-67.4293280829,3
-141.405192873,-264.480082966,70.0479427658,393.446856095,310.960493586,123.729543764,-248.113741198,-70.7025964365,-80.5224014971,-20.9489174627,-43.2071422667,-187.230949822,-41.2431812546,-72.6665574486,3
-140.750539202,-262.516121954,67.4293280829,401.957353815,305.723264221,128.966773129,-251.387009552,-73.3212111193,-80.5224014971,-15.0570344263,-49.0990253031,-193.122832859,-40.5885275839,-69.393289095,3
-138.78657819,-269.717312332,67.4293280829,403.921314827,306.377917891,137.477270849,-251.387009552,-64.8107134001,-82.4863625092,-17.6756491091,-43.2071422667,-199.014715895,-43.8617959374,-61.5374450465,3
-141.405192873,-267.098697649,70.0479427658,403.921314827,314.888415611,126.348158447,-251.387009552,-72.6665574486,-83.1410161799,-17.6756491091,-48.4443716324,-199.669369566,-46.4804106203,-58.264176693,3
-141.405192873,-259.897507271,73.3212111193,409.158544192,312.924454598,131.585387812,-244.840472845,-76.5944794728,-79.2130941557,-14.4023807556,-51.7176399859,-199.014715895,-47.135064291,-61.5374450465,3
-141.405192873,-255.969585247,72.0119037779,403.921314827,309.651186245,131.585387812,-248.113741198,-79.2130941557,-94.2701285819,-18.3303027798,-48.4443716324,-193.122832859,-37.3152592304,-59.5734840344,3
-138.131924519,-253.350970564,75.9398258021,394.756163437,312.269800928,134.858656166,-248.113741198,-67.4293280829,-89.0328992163,-11.7837660727,-49.0990253031,-192.468179188,-37.9699129011,-60.8827913758,3
-138.131924519,-246.804433857,75.9398258021,392.137548754,300.486034855,132.240041483,-244.840472845,-64.8107134001,-79.2130941557,-15.0570344263,-49.0990253031,-189.849564505,-43.8617959374,-64.1560597294,3
-138.131924519,-262.516121954,70.0479427658,396.065470778,306.377917891,128.966773129,-241.567204491,-68.0839817536,-79.8677478264,-18.3303027798,-43.2071422667,-193.122832859,-43.8617959374,-62.1920987173,3
-138.131924519,-260.552160942,66.7746744122,394.756163437,309.651186245,131.585387812,-238.948589808,-68.0839817536,-79.8677478264,-12.4384197435,-43.2071422667,-189.849564505,-43.8617959374,-61.5374450465,3
-134.858656166,-257.933546259,68.7386354243,395.410817108,297.867420172,125.693504776,-244.840472845,-69.393289095,-88.3782455456,-15.711688097,-47.135064291,-191.813525517,-41.2431812546,-56.3002156809,3
-131.585387812,-250.732355881,73.3212111193,392.792202425,294.594151819,128.966773129,-241.567204491,-69.393289095,-79.8677478264,-9.81980506062,-52.3722936566,-188.540257164,-43.8617959374,-58.9188303637,3
-134.858656166,-240.912550821,67.4293280829,388.20962673,299.176727514,131.585387812,-242.221858162,-65.4653670708,-77.2491331435,-15.711688097,-41.8978349253,-189.849564505,-38.6245665718,-64.8107134001,3
-131.585387812,-251.387009552,64.8107134001,387.554973059,293.939498148,125.693504776,-242.221858162,-71.3572501072,-77.9037868142,-20.9489174627,-49.7536789738,-189.194910835,-41.2431812546,-66.1200207415,3
-135.513309837,-244.185819174,70.7025964365,386.245665718,299.176727514,128.966773129,-242.221858162,-79.2130941557,-80.5224014971,-15.711688097,-47.7897179617,-189.849564505,-39.2792202425,-67.4293280829,3
-141.405192873,-252.696316893,72.0119037779,394.756163437,303.104649538,131.585387812,-244.840472845,-73.3212111193,-87.7235918749,-11.7837660727,-40.5885275839,-189.849564505,-38.6245665718,-56.9548693516,3
-138.131924519,-259.897507271,70.0479427658,396.720124449,305.723264221,128.312119459,-239.603243479,-70.7025964365,-89.0328992163,-12.4384197435,-48.4443716324,-189.849564505,-43.8617959374,-55.6455620102,3
-138.131924519,-259.2428536,79.2130941557,401.302700144,294.594151819,130.930734142,-239.603243479,-70.7025964365,-89.0328992163,-9.81980506062,-45.8257569496,-178.065798433,-43.8617959374,-64.1560597294,3
-135.513309837,-267.75335132,75.2851721314,399.338739132,293.939498148,126.348158447,-230.438092089,-56.3002156809,-87.7235918749,-12.4384197435,-34.6966445475,-178.065798433,-44.5164496081,-53.6816009981,3
-138.131924519,-262.516121954,70.0479427658,377.735167999,297.212766501,117.183007057,-233.711360443,-62.846752388,-88.3782455456,-7.8558440485,-46.4804106203,-169.555300713,-43.8617959374,-53.0269473273,3
-129.6214268,-248.113741198,73.3212111193,373.152592304,280.191771063,120.45627541,-233.711360443,-55.6455620102,-74.6305184607,-10.4744587313,-41.8978349253,-174.792530079,-47.135064291,-56.3002156809,3
-129.6214268,-245.495126515,67.4293280829,367.260709267,276.918502709,120.45627541,-231.09274576,-49.7536789738,-74.6305184607,-15.711688097,-41.2431812546,-180.029759445,-47.135064291,-53.0269473273,3
-129.6214268,-235.675321455,62.846752388,360.059518889,285.429000429,117.837660727,-231.09274576,-60.8827913758,-72.6665574486,-15.711688097,-39.9338739132,-185.921642481,-42.552488596,-57.6095230223,3
-129.6214268,-232.402053101,67.4293280829,365.951401926,290.011576124,131.585387812,-228.474131077,-66.1200207415,-80.5224014971,-13.0930734142,-39.9338739132,-180.684413115,-31.423376194,-63.5014060587,3
-127.002812117,-245.495126515,59.5734840344,371.188631291,287.392961441,119.80162174,-228.474131077,-66.7746744122,-72.0119037779,-15.711688097,-39.9338739132,-180.029759445,-39.9338739132,-55.6455620102,3
-127.002812117,-237.639282467,62.1920987173,363.332787243,284.119693087,123.729543764,-228.474131077,-68.7386354243,-80.5224014971,-13.0930734142,-55.6455620102,-180.029759445,-36.6606055596,-58.264176693,3
-124.384197435,-238.293936138,62.846752388,368.570016609,284.119693087,117.837660727,-219.963633358,-60.8827913758,-70.0479427658,-15.711688097,-37.3152592304,-174.792530079,-43.2071422667,-60.2281377051,3
-124.384197435,-238.293936138,70.0479427658,363.987440914,265.789390307,109.327163008,-225.200862724,-69.393289095,-77.9037868142,-15.711688097,-42.552488596,-168.900647043,-39.9338739132,-58.264176693,3
-129.6214268,-238.293936138,70.0479427658,362.023479902,281.501078404,117.183007057,-222.582248041,-61.5374450465,-77.9037868142,-7.8558440485,-42.552488596,-171.519261725,-42.552488596,-60.8827913758,3
-129.6214268,-246.149780186,62.846752388,353.512982182,278.882463722,111.945777691,-217.345018675,-58.9188303637,-73.3212111193,0.0,-45.1711032789,-168.900647043,-45.1711032789,-57.6095230223,3
-124.384197435,-245.495126515,70.0479427658,350.894367499,276.263849039,104.089933643,-228.474131077,-53.6816009981,-77.9037868142,-18.3303027798,-39.9338739132,-168.900647043,-36.6606055596,-60.8827913758,3
-129.6214268,-254.005624235,70.0479427658,368.570016609,284.119693087,117.837660727,-222.582248041,-60.8827913758,-79.8677478264,-13.0930734142,-45.1711032789,-177.411144762,-43.2071422667,-58.264176693,3
-134.858656166,-261.861468283,70.0479427658,366.606055596,282.810385746,117.183007057,-217.345018675,-61.5374450465,-83.1410161799,-10.4744587313,-49.7536789738,-161.699456665,-47.135064291,-58.264176693,3
-129.6214268,-259.2428536,70.0479427658,363.987440914,277.57315638,116.528353386,-214.726403992,-54.3362546688,-77.9037868142,-13.0930734142,-37.3152592304,-151.224997934,-42.552488596,-58.264176693,3
-117.183007057,-249.42304854,59.5734840344,346.311791805,267.098697649,109.327163008,-198.360062225,-39.2792202425,-67.4293280829,-5.23722936566,-29.4594151819,-161.044802994,-52.3722936566,-50.4083326445,7
-109.981816679,-252.041663223,50.4083326445,330.600103708,251.387009552,96.2340895941,-190.504218176,-39.2792202425,-57.6095230223,-5.89188303637,-44.5164496081,-147.95172958,-52.3722936566,-51.0629863152,7
-98.1980506062,-199.014715895,53.0269473273,290.011576124,226.510170065,93.6154749112,-180.029759445,-47.135064291,-52.3722936566,1.30930734142,-33.3873372061,-142.714500214,-34.6966445475,-53.6816009981,7
-98.1980506062,-206.215906273,45.8257569496,285.429000429,213.417096651,91.6515138991,-169.555300713,-34.0419908768,-49.7536789738,-1.96396101212,-33.3873372061,-145.333114897,-42.552488596,-46.4804106203,5
-90.9968602284,-208.834520956,43.8617959374,263.825429295,218.654326016,81.1770551678,-162.354110336,-39.9338739132,-55.6455620102,0.0,-38.6245665718,-147.297075909,-37.3152592304,-39.9338739132,5
-91.6515138991,-193.122832859,47.135064291,246.804433857,216.690365004,73.3212111193,-155.152919958,-49.7536789738,-51.0629863152,4.58257569496,-44.5164496081,-130.276080471,-32.0780298647,-46.4804106203,5
-89.0328992163,-183.957681469,49.0990253031,240.25789715,198.360062225,81.1770551678,-149.915690592,-40.5885275839,-56.3002156809,-0.654653670708,-37.3152592304,-125.038851105,-20.2942637919,-47.135064291,5
-81.1770551678,-187.230949822,53.6816009981,232.402053101,190.504218176,72.0119037779,-147.95172958,-36.0059518889,-51.7176399859,-2.61861468283,-35.3512982182,-121.765582752,-32.0780298647,-43.8617959374,5
-73.97586479,-181.339066786,56.3002156809,233.711360443,186.576296152,64.8107134001,-140.095885532,-39.2792202425,-47.7897179617,-6.54653670708,-39.2792202425,-117.183007057,-34.6966445475,-39.9338739132,5
-151.879651604,-282.155732075,73.97586479,415.050427229,314.23376194,128.312119459,-250.07770221,-71.3572501072,-83.1410161799,-20.2942637919,-50.4083326445,-193.77748653,-55.6455620102,-72.6665574486,3
-162.354110336,-282.155732075,86.4142845335,432.071422667,330.600103708,133.549348824,-266.444043978,-81.8317088385,-95.5794359234,-30.7687225233,-52.3722936566,-197.705408554,-40.5885275839,-83.1410161799,3
-162.354110336,-280.191771063,94.9247822527,437.963305704,329.290796366,133.549348824,-271.026619673,-82.4863625092,-111.29112402,-26.1861468283,-37.9699129011,-207.525213614,-43.2071422667,-56.9548693516,3
-159.080841982,-303.759303209,70.0479427658,423.560924948,333.21871839,137.477270849,-234.366014113,-54.9909083395,-102.12597263,-3.92792202425,-34.6966445475,-181.339066786,-45.8257569496,-50.4083326445,3
-142.714500214,-280.191771063,75.2851721314,376.425860657,314.23376194,115.873699715,-226.510170065,-64.8107134001,-87.7235918749,-11.129112402,-54.3362546688,-171.519261725,-53.0269473273,-53.0269473273,3
-138.131924519,-245.495126515,75.2851721314,371.188631291,288.702268782,121.110929081,-220.618287029,-62.1920987173,-85.104977192,-17.0209954384,-41.2431812546,-169.555300713,-43.2071422667,-53.0269473273,3
-133.549348824,-249.42304854,72.0119037779,377.735167999,290.011576124,118.492314398,-228.474131077,-64.8107134001,-85.104977192,-20.9489174627,-41.8978349253,-168.900647043,-35.3512982182,-57.6095230223,3
-123.729543764,-237.639282467,54.3362546688,339.110601427,260.552160942,113.255085032,-208.179867285,-55.6455620102,-67.4293280829,-12.4384197435,-49.0990253031,-163.008764006,-46.4804106203,-59.5734840344,4
-112.600431362,-223.891555382,56.9548693516,348.275752817,249.42304854,102.12597263,-213.417096651,-55.6455620102,-70.0479427658,-17.6756491091,-43.8617959374,-163.008764006,-41.2431812546,-54.3362546688,4
-112.600431362,-219.308979687,62.1920987173,335.182679402,259.2428536,107.363201996,-205.561252602,-58.264176693,-64.8107134001,-12.4384197435,-39.9338739132,-160.390149323,-44.5164496081,-59.5734840344,4
-117.837660727,-218.654326016,56.9548693516,332.56406472,259.2428536,112.600431362,-203.59729159,-53.0269473273,-62.846752388,-7.8558440485,-36.6606055596,-155.152919958,-34.0419908768,-64.8107134001,4
-112.600431362,-218.654326016,54.3362546688,332.56406472,244.185819174,107.363201996,-208.179867285,-50.4083326445,-64.8107134001,-14.4023807556,-39.2792202425,-155.152919958,-36.6606055596,-64.1560597294,4
-115.219046045,-223.891555382,54.3362546688,327.326835354,259.2428536,107.363201996,-200.978676907,-53.0269473273,-54.9909083395,-12.4384197435,-41.8978349253,-155.152919958,-44.5164496081,-62.1920987173,4
-107.363201996,-218.654326016,54.3362546688,327.981489025,256.624238918,112.600431362,-198.360062225,-47.7897179617,-57.6095230223,-15.0570344263,-41.8978349253,-160.390149323,-39.2792202425,-61.5374450465,4
-104.744587313,-214.071750322,54.3362546688,320.125644976,249.42304854,104.744587313,-198.360062225,-50.4083326445,-62.846752388,-17.0209954384,-39.9338739132,-160.390149323,-41.8978349253,-53.6816009981,4
-104.744587313,-223.236901711,56.9548693516,319.470991305,251.387009552,104.744587313,-197.705408554,-57.6095230223,-67.4293280829,-12.4384197435,-44.5164496081,-150.570344263,-36.6606055596,-56.3002156809,4
-93.6154749112,-216.690365004,66.7746744122,319.470991305,233.056706772,90.9968602284,-191.158871847,-64.1560597294,-77.2491331435,-14.4023807556,-45.1711032789,-131.585387812,-38.6245665718,-39.9338739132,4
-73.3212111193,-185.921642481,90.3422065577,298.522073843,204.251945261,87.0689382042,-175.44718375,-71.3572501072,-75.9398258021,-14.4023807556,-62.1920987173,-96.8887432648,-47.7897179617,-52.3722936566,2
-62.1920987173,-184.61233514,128.312119459,274.299888027,197.050754883,91.6515138991,-147.95172958,-68.7386354243,-85.7596308627,-44.5164496081,-97.5433969355,-91.6515138991,-70.0479427658,-34.6966445475,2
-59.5734840344,-192.468179188,135.513309837,263.170775625,200.978676907,77.2491331435,-153.188958946,-69.393289095,-95.5794359234,-39.9338739132,-95.5794359234,-101.47131896,-65.4653670708,-31.423376194,2
-68.7386354243,-205.561252602,136.167963507,247.459087528,210.798481968,69.393289095,-159.080841982,-69.393289095,-105.399240984,-30.1140688526,-95.5794359234,-115.873699715,-60.8827913758,-30.1140688526,2
-90.3422065577,-212.107789309,138.131924519,204.906598932,248.768394869,51.0629863152,-156.462227299,-83.1410161799,-122.420236422,-7.20119037779,-92.9608212405,-128.312119459,-41.8978349253,-32.0780298647,2
-99.5073579476,-197.050754883,134.858656166,167.591339701,260.552160942,56.3002156809,-158.426188311,-76.5944794728,-136.167963507,-17.6756491091,-85.104977192,-116.528353386,-27.4954541697,-32.7326835354,2
-109.327163008,-145.333114897,80.5224014971,227.164823736,225.855516394,99.5073579476,-223.236901711,-58.264176693,-79.8677478264,-22.9128784748,-84.4503235213,-160.390149323,-50.4083326445,-69.393289095,2
-134.204002495,-225.200862724,74.6305184607,365.296748255,288.047615112,120.45627541,-231.09274576,-64.8107134001,-74.6305184607,-13.7477270849,-34.0419908768,-184.61233514,-36.0059518889,-60.8827913758,3
-132.240041483,-249.42304854,67.4293280829,379.04447534,293.284844477,125.693504776,-233.711360443,-64.8107134001,-80.5224014971,-18.9849564505,-44.5164496081,-183.957681469,-37.9699129011,-62.1920987173,3
-130.276080471,-242.221858162,67.4293280829,371.843284962,293.939498148,123.729543764,-231.09274576,-68.0839817536,-79.8677478264,-19.6396101212,-47.7897179617,-183.957681469,-40.5885275839,-60.2281377051,3
-132.894695154,-236.984628796,77.2491331435,377.080514328,295.248805489,128.312119459,-236.329975126,-72.6665574486,-77.2491331435,-13.7477270849,-45.1711032789,-177.411144762,-37.9699129011,-71.3572501072,3
-136.822617178,-271.026619673,75.2851721314,409.158544192,308.996532574,122.420236422,-250.732355881,-71.3572501072,-85.7596308627,-17.0209954384,-46.4804106203,-191.813525517,-48.4443716324,-60.8827913758,3
-136.167963507,-255.314931576,72.6665574486,394.756163437,308.341878903,131.585387812,-246.804433857,-70.7025964365,-85.7596308627,-11.129112402,-47.7897179617,-195.086793871,-43.8617959374,-60.8827913758,3
-138.78657819,-255.969585247,72.6665574486,398.02943179,307.032571562,127.657465788,-244.840472845,-72.6665574486,-77.2491331435,-14.4023807556,-47.135064291,-191.813525517,-40.5885275839,-65.4653670708,3
